Order No,Company Name,Order Date,Year,Quarter,Product Name,Category Name,Price,Quantity,Total
10673,Wilman Kala,10/19/2018,2018,4,Ipoh Coffee,Beverages,46,6,276
10673,Wilman Kala,10/19/2018,2018,4,Singaporean Hokkien Fried Mee,Grains/Cereals,14,6,84
10673,Wilman Kala,10/19/2018,2018,4,Pavlova,Confections,17.45,3,52.35
10674,Island Trading,10/19/2018,2018,4,Tunnbröd,Grains/Cereals,9,5,45
10675,Frankenversand,10/20/2018,2018,4,Tofu,Produce,23.25,30,697.5
10675,Frankenversand,10/20/2018,2018,4,Escargots de Bourgogne,Seafood,13.25,30,397.5
10675,Frankenversand,10/20/2018,2018,4,Perth Pasties,Meat/Poultry,32.8,10,328
10676,Tortuga Restaurante,10/23/2018,2018,4,Gula Malacca,Condiments,19.45,21,408.45
10676,Tortuga Restaurante,10/23/2018,2018,4,Teatime Chocolate Biscuits,Confections,9.2,7,64.4
10676,Tortuga Restaurante,10/23/2018,2018,4,Ikura,Seafood,31,2,62
10677,Antonio Moreno Taquería,10/23/2018,2018,4,Gumbär Gummibärchen,Confections,31.23,30,936.9
10677,Antonio Moreno Taquería,10/23/2018,2018,4,Geitost,Dairy Products,2.5,8,20
10678,Save-a-lot Markets,10/24/2018,2018,4,Queso Manchego La Pastora,Dairy Products,38,100,3800
10678,Save-a-lot Markets,10/24/2018,2018,4,Jack's New England Clam Chowder,Seafood,9.65,120,1158
10678,Save-a-lot Markets,10/24/2018,2018,4,Tourtière,Meat/Poultry,7.45,30,223.5
10678,Save-a-lot Markets,10/24/2018,2018,4,Geitost,Dairy Products,2.5,30,75
10679,Blondel père et fils,10/24/2018,2018,4,Raclette Courdavault,Dairy Products,55,12,660
10680,Old World Delicatessen,10/25/2018,2018,4,Pavlova,Confections,17.45,50,872.5
10680,Old World Delicatessen,10/25/2018,2018,4,Singaporean Hokkien Fried Mee,Grains/Cereals,14,40,560
10680,Old World Delicatessen,10/25/2018,2018,4,Gorgonzola Telino,Dairy Products,12.5,20,250
10681,Great Lakes Food Market,10/26/2018,2018,4,Wimmers gute Semmelknödel,Grains/Cereals,33.25,28,931
10681,Great Lakes Food Market,10/26/2018,2018,4,Teatime Chocolate Biscuits,Confections,9.2,30,276
10681,Great Lakes Food Market,10/26/2018,2018,4,Sir Rodney's Scones,Confections,10,12,120
10682,Antonio Moreno Taquería,10/26/2018,2018,4,Rhönbräu Klosterbier,Beverages,7.75,30,232.5
10682,Antonio Moreno Taquería,10/26/2018,2018,4,Geitost,Dairy Products,2.5,30,75
10682,Antonio Moreno Taquería,10/26/2018,2018,4,Louisiana Hot Spiced Okra,Condiments,17,4,68
10683,Du monde entier,10/27/2018,2018,4,Filo Mix,Grains/Cereals,7,9,63
10684,Ottilies Käseladen,10/27/2018,2018,4,Camembert Pierrot,Dairy Products,34,30,1020
10684,Ottilies Käseladen,10/27/2018,2018,4,Zaanse koeken,Confections,9.5,40,380
10684,Ottilies Käseladen,10/27/2018,2018,4,Boston Crab Meat,Seafood,18.4,20,368
10685,Gourmet Lanchonetes,10/30/2018,2018,4,Ikura,Seafood,31,20,620
10685,Gourmet Lanchonetes,10/30/2018,2018,4,Zaanse koeken,Confections,9.5,15,142.5
10685,Gourmet Lanchonetes,10/30/2018,2018,4,Jack's New England Clam Chowder,Seafood,9.65,4,38.6
10686,Piccolo und mehr,10/31/2018,2018,4,Alice Mutton,Meat/Poultry,39,30,1170
10686,Piccolo und mehr,10/31/2018,2018,4,Gumbär Gummibärchen,Confections,31.23,15,468.45
10687,Hungry Owl All-Night Grocers,10/31/2018,2018,4,Mishi Kobe Niku,Meat/Poultry,97,50,4850
10687,Hungry Owl All-Night Grocers,10/31/2018,2018,4,Thüringer Rostbratwurst,Meat/Poultry,123.79,10,1237.9
10687,Hungry Owl All-Night Grocers,10/31/2018,2018,4,Inlagd Sill,Seafood,19,6,114
10688,Vaffeljernet,11/1/2018,2018,4,Rössle Sauerkraut,Produce,45.6,60,2736
10688,Vaffeljernet,11/1/2018,2018,4,Ikura,Seafood,31,18,558
10688,Vaffeljernet,11/1/2018,2018,4,Sasquatch Ale,Beverages,14,14,196
10689,Berglunds snabbköp,11/1/2018,2018,4,Chai,Beverages,18,35,630
10690,Hanari Carnes,11/2/2018,2018,4,Gnocchi di nonna Alice,Grains/Cereals,38,20,760
10690,Hanari Carnes,11/2/2018,2018,4,Original Frankfurter grüne Soße,Condiments,13,30,390
10691,QUICK-Stop,11/3/2018,2018,4,Thüringer Rostbratwurst,Meat/Poultry,123.79,40,4951.6
10691,QUICK-Stop,11/3/2018,2018,4,Tarte au sucre,Confections,49.3,48,2366.4
10691,QUICK-Stop,11/3/2018,2018,4,Ipoh Coffee,Beverages,46,40,1840
10691,QUICK-Stop,11/3/2018,2018,4,Chai,Beverages,18,30,540
10691,QUICK-Stop,11/3/2018,2018,4,Gula Malacca,Condiments,19.45,24,466.8
10692,Alfreds Futterkiste,11/3/2018,2018,4,Vegie-spread,Condiments,43.9,20,878
10693,White Clover Markets,11/6/2018,2018,4,Gudbrandsdalsost,Dairy Products,36,30,1080
10693,White Clover Markets,11/6/2018,2018,4,Mishi Kobe Niku,Meat/Poultry,97,6,582
10693,White Clover Markets,11/6/2018,2018,4,Tourtière,Meat/Poultry,7.45,60,447
10693,White Clover Markets,11/6/2018,2018,4,Röd Kaviar,Seafood,15,15,225
10694,QUICK-Stop,11/6/2018,2018,4,Uncle Bob's Organic Dried Pears,Produce,30,90,2700
10694,QUICK-Stop,11/6/2018,2018,4,Raclette Courdavault,Dairy Products,55,25,1375
10694,QUICK-Stop,11/6/2018,2018,4,Outback Lager,Beverages,15,50,750
10695,Wilman Kala,11/7/2018,2018,4,Northwoods Cranberry Sauce,Condiments,40,10,400
10695,Wilman Kala,11/7/2018,2018,4,Queso Manchego La Pastora,Dairy Products,38,4,152
10695,Wilman Kala,11/7/2018,2018,4,Guaraná Fantástica,Beverages,4.5,20,90
10696,White Clover Markets,11/8/2018,2018,4,Alice Mutton,Meat/Poultry,39,20,780
10696,White Clover Markets,11/8/2018,2018,4,Spegesild,Seafood,12,18,216
10697,LINO-Delicateses,11/8/2018,2018,4,Outback Lager,Beverages,15,30,450
10697,LINO-Delicateses,11/8/2018,2018,4,Escargots de Bourgogne,Seafood,13.25,30,397.5
10697,LINO-Delicateses,11/8/2018,2018,4,Steeleye Stout,Beverages,18,9,162
10697,LINO-Delicateses,11/8/2018,2018,4,Teatime Chocolate Biscuits,Confections,9.2,7,64.4
10698,Ernst Handel,11/9/2018,2018,4,Thüringer Rostbratwurst,Meat/Poultry,123.79,12,1485.48
10698,Ernst Handel,11/9/2018,2018,4,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,65,1368.25
10698,Ernst Handel,11/9/2018,2018,4,Queso Cabrales,Dairy Products,21,15,315
10698,Ernst Handel,11/9/2018,2018,4,Alice Mutton,Meat/Poultry,39,8,312
10698,Ernst Handel,11/9/2018,2018,4,Outback Lager,Beverages,15,8,120
10699,Morgenstern Gesundkost,11/9/2018,2018,4,Zaanse koeken,Confections,9.5,12,114
10700,Save-a-lot Markets,11/10/2018,2018,4,Fløtemysost,Dairy Products,21.5,60,1290
10700,Save-a-lot Markets,11/10/2018,2018,4,Scottish Longbreads,Confections,12.5,40,500
10700,Save-a-lot Markets,11/10/2018,2018,4,Sasquatch Ale,Beverages,14,12,168
10700,Save-a-lot Markets,11/10/2018,2018,4,Chai,Beverages,18,5,90
10701,Hungry Owl All-Night Grocers,11/13/2018,2018,4,Raclette Courdavault,Dairy Products,55,42,2310
10701,Hungry Owl All-Night Grocers,11/13/2018,2018,4,Lakkalikööri,Beverages,18,35,630
10701,Hungry Owl All-Night Grocers,11/13/2018,2018,4,Fløtemysost,Dairy Products,21.5,20,430
10702,Alfreds Futterkiste,11/13/2018,2018,4,Lakkalikööri,Beverages,18,15,270
10702,Alfreds Futterkiste,11/13/2018,2018,4,Aniseed Syrup,Condiments,10,6,60
10703,Folk och fä HB,11/14/2018,2018,4,Raclette Courdavault,Dairy Products,55,35,1925
10703,Folk och fä HB,11/14/2018,2018,4,Röd Kaviar,Seafood,15,35,525
10703,Folk och fä HB,11/14/2018,2018,4,Chang,Beverages,19,5,95
10704,Queen Cozinha,11/14/2018,2018,4,Chocolade,Confections,12.75,24,306
10704,Queen Cozinha,11/14/2018,2018,4,Guaraná Fantástica,Beverages,4.5,35,157.5
10704,Queen Cozinha,11/14/2018,2018,4,Chef Anton's Cajun Seasoning,Condiments,22,6,132
10705,HILARIÓN-Abastos,11/15/2018,2018,4,Gorgonzola Telino,Dairy Products,12.5,20,250
10705,HILARIÓN-Abastos,11/15/2018,2018,4,Mascarpone Fabioli,Dairy Products,32,4,128
10706,Old World Delicatessen,11/16/2018,2018,4,Ipoh Coffee,Beverages,46,24,1104
10706,Old World Delicatessen,11/16/2018,2018,4,Raclette Courdavault,Dairy Products,55,8,440
10706,Old World Delicatessen,11/16/2018,2018,4,Pavlova,Confections,17.45,20,349
10707,Around the Horn,11/16/2018,2018,4,Ravioli Angelo,Grains/Cereals,19.5,40,780
10707,Around the Horn,11/16/2018,2018,4,Pâté chinois,Meat/Poultry,24,21,504
10707,Around the Horn,11/16/2018,2018,4,Outback Lager,Beverages,15,28,420
10708,The Big Cheese,11/17/2018,2018,4,Inlagd Sill,Seafood,19,5,95
10708,The Big Cheese,11/17/2018,2018,4,Chef Anton's Gumbo Mix,Condiments,21.35,4,85.4
10709,Gourmet Lanchonetes,11/17/2018,2018,4,Northwoods Cranberry Sauce,Condiments,40,40,1600
10709,Gourmet Lanchonetes,11/17/2018,2018,4,Manjimup Dried Apples,Produce,53,28,1484
10709,Gourmet Lanchonetes,11/17/2018,2018,4,Camembert Pierrot,Dairy Products,34,10,340
10710,Franchi S.p.A.,11/20/2018,2018,4,Zaanse koeken,Confections,9.5,5,47.5
10710,Franchi S.p.A.,11/20/2018,2018,4,Teatime Chocolate Biscuits,Confections,9.2,5,46
10711,Save-a-lot Markets,11/21/2018,2018,4,Perth Pasties,Meat/Poultry,32.8,120,3936
10711,Save-a-lot Markets,11/21/2018,2018,4,Jack's New England Clam Chowder,Seafood,9.65,42,405.3
10711,Save-a-lot Markets,11/21/2018,2018,4,Teatime Chocolate Biscuits,Confections,9.2,12,110.4
10712,Hungry Owl All-Night Grocers,11/21/2018,2018,4,Gnocchi di nonna Alice,Grains/Cereals,38,30,1140
10712,Hungry Owl All-Night Grocers,11/21/2018,2018,4,Perth Pasties,Meat/Poultry,32.8,3,98.4
10713,Save-a-lot Markets,11/22/2018,2018,4,Røgede sild,Seafood,9.5,110,1045
10713,Save-a-lot Markets,11/22/2018,2018,4,Gumbär Gummibärchen,Confections,31.23,30,936.9
10713,Save-a-lot Markets,11/22/2018,2018,4,Ikura,Seafood,31,18,558
10713,Save-a-lot Markets,11/22/2018,2018,4,Spegesild,Seafood,12,24,288
10714,Save-a-lot Markets,11/22/2018,2018,4,Alice Mutton,Meat/Poultry,39,27,1053
10714,Save-a-lot Markets,11/22/2018,2018,4,Gnocchi di nonna Alice,Grains/Cereals,38,18,684
10714,Save-a-lot Markets,11/22/2018,2018,4,Chang,Beverages,19,30,570
10714,Save-a-lot Markets,11/22/2018,2018,4,Zaanse koeken,Confections,9.5,50,475
10714,Save-a-lot Markets,11/22/2018,2018,4,Escargots de Bourgogne,Seafood,13.25,12,159
10715,Bon app',11/23/2018,2018,4,Ikura,Seafood,31,21,651
10715,Bon app',11/23/2018,2018,4,Fløtemysost,Dairy Products,21.5,30,645
10716,Rancho grande,11/24/2018,2018,4,Manjimup Dried Apples,Produce,53,7,371
10716,Rancho grande,11/24/2018,2018,4,Sirop d'érable,Condiments,28.5,10,285
10716,Rancho grande,11/24/2018,2018,4,Sir Rodney's Scones,Confections,10,5,50
10717,Frankenversand,11/24/2018,2018,4,Gudbrandsdalsost,Dairy Products,36,25,900
10717,Frankenversand,11/24/2018,2018,4,Sir Rodney's Scones,Confections,10,32,320
10717,Frankenversand,11/24/2018,2018,4,Tourtière,Meat/Poultry,7.45,15,111.75
10718,Königlich Essen,11/27/2018,2018,4,Queso Manchego La Pastora,Dairy Products,38,36,1368
10718,Königlich Essen,11/27/2018,2018,4,Tarte au sucre,Confections,49.3,20,986
10718,Königlich Essen,11/27/2018,2018,4,Inlagd Sill,Seafood,19,40,760
10718,Königlich Essen,11/27/2018,2018,4,Pavlova,Confections,17.45,20,349
10719,Let's Stop N Shop,11/27/2018,2018,4,Carnarvon Tigers,Seafood,62.5,12,750
10719,Let's Stop N Shop,11/27/2018,2018,4,Tourtière,Meat/Poultry,7.45,40,298
10719,Let's Stop N Shop,11/27/2018,2018,4,Nord-Ost Matjeshering,Seafood,25.89,3,77.67
10720,Que Delícia,11/28/2018,2018,4,Steeleye Stout,Beverages,18,21,378
10720,Que Delícia,11/28/2018,2018,4,Fløtemysost,Dairy Products,21.5,8,172
10721,QUICK-Stop,11/29/2018,2018,4,Gula Malacca,Condiments,19.45,50,972.5
10722,Save-a-lot Markets,11/29/2018,2018,4,Gorgonzola Telino,Dairy Products,12.5,50,625
10722,Save-a-lot Markets,11/29/2018,2018,4,Scottish Longbreads,Confections,12.5,45,562.5
10722,Save-a-lot Markets,11/29/2018,2018,4,Rhönbräu Klosterbier,Beverages,7.75,42,325.5
10722,Save-a-lot Markets,11/29/2018,2018,4,Chang,Beverages,19,3,57
10723,White Clover Markets,11/30/2018,2018,4,Gumbär Gummibärchen,Confections,31.23,15,468.45
10724,Mère Paillarde,11/30/2018,2018,4,Ikura,Seafood,31,16,496
10724,Mère Paillarde,11/30/2018,2018,4,Sirop d'érable,Condiments,28.5,5,142.5
10725,Familia Arquibaldo,12/1/2018,2018,4,Pâté chinois,Meat/Poultry,24,6,144
10725,Familia Arquibaldo,12/1/2018,2018,4,Jack's New England Clam Chowder,Seafood,9.65,12,115.8
10725,Familia Arquibaldo,12/1/2018,2018,4,Filo Mix,Grains/Cereals,7,4,28
10726,Eastern Connection,12/4/2018,2018,4,Chef Anton's Cajun Seasoning,Condiments,22,25,550
10726,Eastern Connection,12/4/2018,2018,4,Queso Cabrales,Dairy Products,21,5,105
10727,Reggiani Caseifici,12/4/2018,2018,4,Alice Mutton,Meat/Poultry,39,20,780
10727,Reggiani Caseifici,12/4/2018,2018,4,Raclette Courdavault,Dairy Products,55,10,550
10727,Reggiani Caseifici,12/4/2018,2018,4,Gnocchi di nonna Alice,Grains/Cereals,38,10,380
10728,Queen Cozinha,12/5/2018,2018,4,Camembert Pierrot,Dairy Products,34,15,510
10728,Queen Cozinha,12/5/2018,2018,4,Nord-Ost Matjeshering,Seafood,25.89,15,388.35
10728,Queen Cozinha,12/5/2018,2018,4,Pâté chinois,Meat/Poultry,24,12,288
10728,Queen Cozinha,12/5/2018,2018,4,Boston Crab Meat,Seafood,18.4,6,110.4
10729,LINO-Delicateses,12/5/2018,2018,4,Chai,Beverages,18,50,900
10729,LINO-Delicateses,12/5/2018,2018,4,Valkoinen suklaa,Confections,16.25,40,650
10729,LINO-Delicateses,12/5/2018,2018,4,Sir Rodney's Scones,Confections,10,30,300
10730,Bon app',12/6/2018,2018,4,Pavlova,Confections,17.45,15,261.75
10730,Bon app',12/6/2018,2018,4,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,10,210.5
10730,Bon app',12/6/2018,2018,4,Gorgonzola Telino,Dairy Products,12.5,3,37.5
10731,Chop-suey Chinese,12/7/2018,2018,4,Manjimup Dried Apples,Produce,53,30,1590
10731,Chop-suey Chinese,12/7/2018,2018,4,Sir Rodney's Scones,Confections,10,40,400
10732,Bon app',12/7/2018,2018,4,Lakkalikööri,Beverages,18,20,360
10733,Berglunds snabbköp,12/8/2018,2018,4,Rössle Sauerkraut,Produce,45.6,20,912
10733,Berglunds snabbköp,12/8/2018,2018,4,Tofu,Produce,23.25,16,372
10733,Berglunds snabbköp,12/8/2018,2018,4,Filo Mix,Grains/Cereals,7,25,175
10734,Gourmet Lanchonetes,12/8/2018,2018,4,Grandma's Boysenberry Spread,Condiments,25,30,750
10734,Gourmet Lanchonetes,12/8/2018,2018,4,Nord-Ost Matjeshering,Seafood,25.89,15,388.35
10734,Gourmet Lanchonetes,12/8/2018,2018,4,Lakkalikööri,Beverages,18,20,360
10735,Let's Stop N Shop,12/11/2018,2018,4,Sirop d'érable,Condiments,28.5,20,570
10735,Let's Stop N Shop,12/11/2018,2018,4,Original Frankfurter grüne Soße,Condiments,13,2,26
10736,Hungry Owl All-Night Grocers,12/12/2018,2018,4,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,40,842
10736,Hungry Owl All-Night Grocers,12/12/2018,2018,4,Rhönbräu Klosterbier,Beverages,7.75,20,155
10737,Vins et alcools Chevalier,12/12/2018,2018,4,Jack's New England Clam Chowder,Seafood,9.65,12,115.8
10737,Vins et alcools Chevalier,12/12/2018,2018,4,Konbu,Seafood,6,4,24
10738,Spécialités du monde,12/13/2018,2018,4,Pavlova,Confections,17.45,3,52.35
10739,Vins et alcools Chevalier,12/13/2018,2018,4,Filo Mix,Grains/Cereals,7,18,126
10739,Vins et alcools Chevalier,12/13/2018,2018,4,Inlagd Sill,Seafood,19,6,114
10740,White Clover Markets,12/14/2018,2018,4,Steeleye Stout,Beverages,18,35,630
10740,White Clover Markets,12/14/2018,2018,4,Gnocchi di nonna Alice,Grains/Cereals,38,14,532
10740,White Clover Markets,12/14/2018,2018,4,Røgede sild,Seafood,9.5,40,380
10740,White Clover Markets,12/14/2018,2018,4,Rössle Sauerkraut,Produce,45.6,5,228
10741,Around the Horn,12/15/2018,2018,4,Chang,Beverages,19,15,285
10742,Bottom-Dollar Markets,12/15/2018,2018,4,Camembert Pierrot,Dairy Products,34,50,1700
10742,Bottom-Dollar Markets,12/15/2018,2018,4,Mozzarella di Giovanni,Dairy Products,34.8,35,1218
10742,Bottom-Dollar Markets,12/15/2018,2018,4,Aniseed Syrup,Condiments,10,20,200
10743,Around the Horn,12/18/2018,2018,4,Spegesild,Seafood,12,28,336
10744,Vaffeljernet,12/18/2018,2018,4,Boston Crab Meat,Seafood,18.4,50,920
10745,QUICK-Stop,12/19/2018,2018,4,Raclette Courdavault,Dairy Products,55,45,2475
10745,QUICK-Stop,12/19/2018,2018,4,Carnarvon Tigers,Seafood,62.5,24,1500
10745,QUICK-Stop,12/19/2018,2018,4,Gula Malacca,Condiments,19.45,16,311.2
10745,QUICK-Stop,12/19/2018,2018,4,Mozzarella di Giovanni,Dairy Products,34.8,7,243.6
10746,Chop-suey Chinese,12/20/2018,2018,4,Gudbrandsdalsost,Dairy Products,36,40,1440
10746,Chop-suey Chinese,12/20/2018,2018,4,Tarte au sucre,Confections,49.3,9,443.7
10746,Chop-suey Chinese,12/20/2018,2018,4,Singaporean Hokkien Fried Mee,Grains/Cereals,14,28,392
10746,Chop-suey Chinese,12/20/2018,2018,4,Konbu,Seafood,6,6,36
10747,Piccolo und mehr,12/20/2018,2018,4,Gudbrandsdalsost,Dairy Products,36,30,1080
10747,Piccolo und mehr,12/20/2018,2018,4,Vegie-spread,Condiments,43.9,9,395.1
10747,Piccolo und mehr,12/20/2018,2018,4,Jack's New England Clam Chowder,Seafood,9.65,35,337.75
10747,Piccolo und mehr,12/20/2018,2018,4,Gorgonzola Telino,Dairy Products,12.5,8,100
10748,Save-a-lot Markets,12/21/2018,2018,4,Gnocchi di nonna Alice,Grains/Cereals,38,28,1064
10748,Save-a-lot Markets,12/21/2018,2018,4,Boston Crab Meat,Seafood,18.4,40,736
10748,Save-a-lot Markets,12/21/2018,2018,4,Tunnbröd,Grains/Cereals,9,44,396
10749,Island Trading,12/21/2018,2018,4,Gnocchi di nonna Alice,Grains/Cereals,38,15,570
10749,Island Trading,12/21/2018,2018,4,Raclette Courdavault,Dairy Products,55,6,330
10749,Island Trading,12/21/2018,2018,4,Lakkalikööri,Beverages,18,10,180
10750,Wartian Herkku,12/22/2018,2018,4,Raclette Courdavault,Dairy Products,55,25,1375
10750,Wartian Herkku,12/22/2018,2018,4,Røgede sild,Seafood,9.5,40,380
10750,Wartian Herkku,12/22/2018,2018,4,Tofu,Produce,23.25,5,116.25
10751,Richter Supermarkt,12/25/2018,2018,4,Nord-Ost Matjeshering,Seafood,25.89,30,776.7
10751,Richter Supermarkt,12/25/2018,2018,4,Gumbär Gummibärchen,Confections,31.23,12,374.76
10751,Richter Supermarkt,12/25/2018,2018,4,Valkoinen suklaa,Confections,16.25,20,325
10751,Richter Supermarkt,12/25/2018,2018,4,Röd Kaviar,Seafood,15,15,225
10752,North/South,12/25/2018,2018,4,Chai,Beverages,18,8,144
10752,North/South,12/25/2018,2018,4,Gudbrandsdalsost,Dairy Products,36,3,108
10753,Franchi S.p.A.,12/26/2018,2018,4,Longlife Tofu,Produce,10,5,50
10753,Franchi S.p.A.,12/26/2018,2018,4,Røgede sild,Seafood,9.5,4,38
10754,Magazzini Alimentari Riuniti,12/26/2018,2018,4,Boston Crab Meat,Seafood,18.4,3,55.2
10755,Bon app',12/27/2018,2018,4,Gnocchi di nonna Alice,Grains/Cereals,38,30,1140
10755,Bon app',12/27/2018,2018,4,Gudbrandsdalsost,Dairy Products,36,25,900
10755,Bon app',12/27/2018,2018,4,Zaanse koeken,Confections,9.5,30,285
10755,Bon app',12/27/2018,2018,4,Ravioli Angelo,Grains/Cereals,19.5,14,273
10756,Split Rail Beer & Ale,12/28/2018,2018,4,Carnarvon Tigers,Seafood,62.5,21,1312.5
10756,Split Rail Beer & Ale,12/28/2018,2018,4,Gudbrandsdalsost,Dairy Products,36,20,720
10756,Split Rail Beer & Ale,12/28/2018,2018,4,Inlagd Sill,Seafood,19,20,380
10756,Split Rail Beer & Ale,12/28/2018,2018,4,Scottish Longbreads,Confections,12.5,6,75
10757,Save-a-lot Markets,12/28/2018,2018,4,Tarte au sucre,Confections,49.3,30,1479
10757,Save-a-lot Markets,12/28/2018,2018,4,Wimmers gute Semmelknödel,Grains/Cereals,33.25,24,798
10757,Save-a-lot Markets,12/28/2018,2018,4,Sasquatch Ale,Beverages,14,30,420
10757,Save-a-lot Markets,12/28/2018,2018,4,Raclette Courdavault,Dairy Products,55,7,385
10758,Richter Supermarkt,12/29/2018,2018,4,Gumbär Gummibärchen,Confections,31.23,20,624.6
10758,Richter Supermarkt,12/29/2018,2018,4,Outback Lager,Beverages,15,40,600
10758,Richter Supermarkt,12/29/2018,2018,4,Filo Mix,Grains/Cereals,7,60,420
10759,Ana Trujillo Emparedados y helados,12/29/2018,2018,4,Mascarpone Fabioli,Dairy Products,32,10,320
10760,Maison Dewey,1/1/2019,2019,1,Schoggi Schokolade,Confections,43.9,40,1756
10760,Maison Dewey,1/1/2019,2019,1,Ipoh Coffee,Beverages,46,30,1380
10760,Maison Dewey,1/1/2019,2019,1,NuNuCa Nuß-Nougat-Creme,Confections,14,12,168
10761,Rattlesnake Canyon Grocery,1/2/2019,2019,1,NuNuCa Nuß-Nougat-Creme,Confections,14,35,490
10761,Rattlesnake Canyon Grocery,1/2/2019,2019,1,Rhönbräu Klosterbier,Beverages,7.75,18,139.5
10762,Folk och fä HB,1/2/2019,2019,1,Gnocchi di nonna Alice,Grains/Cereals,38,60,2280
10762,Folk och fä HB,1/2/2019,2019,1,Manjimup Dried Apples,Produce,53,28,1484
10762,Folk och fä HB,1/2/2019,2019,1,Chartreuse verte,Beverages,18,16,288
10762,Folk och fä HB,1/2/2019,2019,1,Zaanse koeken,Confections,9.5,30,285
10763,Folies gourmandes,1/3/2019,2019,1,Sir Rodney's Scones,Confections,10,40,400
10763,Folies gourmandes,1/3/2019,2019,1,Gustaf's Knäckebröd,Grains/Cereals,21,6,126
10763,Folies gourmandes,1/3/2019,2019,1,Guaraná Fantástica,Beverages,4.5,20,90
10764,Ernst Handel,1/3/2019,2019,1,Chartreuse verte,Beverages,18,130,2340
10764,Ernst Handel,1/3/2019,2019,1,Aniseed Syrup,Condiments,10,20,200
10765,QUICK-Stop,1/4/2019,2019,1,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,80,1684
10766,Ottilies Käseladen,1/5/2019,2019,1,Uncle Bob's Organic Dried Pears,Produce,30,35,1050
10766,Ottilies Käseladen,1/5/2019,2019,1,Chang,Beverages,19,40,760
10766,Ottilies Käseladen,1/5/2019,2019,1,Scottish Longbreads,Confections,12.5,40,500
10767,Suprêmes délices,1/5/2019,2019,1,Singaporean Hokkien Fried Mee,Grains/Cereals,14,2,28
10768,Around the Horn,1/8/2019,2019,1,Gorgonzola Telino,Dairy Products,12.5,50,625
10768,Around the Horn,1/8/2019,2019,1,Camembert Pierrot,Dairy Products,34,15,510
10768,Around the Horn,1/8/2019,2019,1,Fløtemysost,Dairy Products,21.5,12,258
10768,Around the Horn,1/8/2019,2019,1,Gustaf's Knäckebröd,Grains/Cereals,21,4,84
10769,Vaffeljernet,1/8/2019,2019,1,Tarte au sucre,Confections,49.3,15,739.5
10769,Vaffeljernet,1/8/2019,2019,1,Sirop d'érable,Condiments,28.5,20,570
10769,Vaffeljernet,1/8/2019,2019,1,Jack's New England Clam Chowder,Seafood,9.65,30,289.5
10769,Vaffeljernet,1/8/2019,2019,1,Filo Mix,Grains/Cereals,7,15,105
10770,Hanari Carnes,1/9/2019,2019,1,Queso Cabrales,Dairy Products,21,15,315
10771,Ernst Handel,1/10/2019,2019,1,Fløtemysost,Dairy Products,21.5,16,344
10772,Lehmanns Marktstand,1/10/2019,2019,1,Thüringer Rostbratwurst,Meat/Poultry,123.79,18,2228.22
10772,Lehmanns Marktstand,1/10/2019,2019,1,Raclette Courdavault,Dairy Products,55,25,1375
10773,Ernst Handel,1/11/2019,2019,1,Alice Mutton,Meat/Poultry,39,33,1287
10773,Ernst Handel,1/11/2019,2019,1,Gorgonzola Telino,Dairy Products,12.5,70,875
10773,Ernst Handel,1/11/2019,2019,1,Rhönbräu Klosterbier,Beverages,7.75,7,54.25
10774,Folk och fä HB,1/11/2019,2019,1,Louisiana Hot Spiced Okra,Condiments,17,50,850
10774,Folk och fä HB,1/11/2019,2019,1,Gorgonzola Telino,Dairy Products,12.5,2,25
10775,The Cracker Box,1/12/2019,2019,1,Ikura,Seafood,31,6,186
10775,The Cracker Box,1/12/2019,2019,1,Laughing Lumberjack Lager,Beverages,14,3,42
10776,Ernst Handel,1/15/2019,2019,1,Manjimup Dried Apples,Produce,53,120,6360
10776,Ernst Handel,1/15/2019,2019,1,Røgede sild,Seafood,9.5,27,256.5
10776,Ernst Handel,1/15/2019,2019,1,Gorgonzola Telino,Dairy Products,12.5,16,200
10776,Ernst Handel,1/15/2019,2019,1,Singaporean Hokkien Fried Mee,Grains/Cereals,14,12,168
10777,Gourmet Lanchonetes,1/15/2019,2019,1,Singaporean Hokkien Fried Mee,Grains/Cereals,14,20,280
10778,Berglunds snabbköp,1/16/2019,2019,1,Jack's New England Clam Chowder,Seafood,9.65,10,96.5
10779,Morgenstern Gesundkost,1/16/2019,2019,1,Tarte au sucre,Confections,49.3,20,986
10779,Morgenstern Gesundkost,1/16/2019,2019,1,Pavlova,Confections,17.45,20,349
10780,LILA-Supermercado,1/16/2019,2019,1,Outback Lager,Beverages,15,35,525
10780,LILA-Supermercado,1/16/2019,2019,1,Original Frankfurter grüne Soße,Condiments,13,15,195
10781,Wartian Herkku,1/17/2019,2019,1,Gnocchi di nonna Alice,Grains/Cereals,38,20,760
10781,Wartian Herkku,1/17/2019,2019,1,Longlife Tofu,Produce,10,35,350
10781,Wartian Herkku,1/17/2019,2019,1,Tourtière,Meat/Poultry,7.45,3,22.35
10782,Cactus Comidas para llevar,1/17/2019,2019,1,Gorgonzola Telino,Dairy Products,12.5,1,12.5
10783,Hanari Carnes,1/18/2019,2019,1,Côte de Blaye,Beverages,263.5,5,1317.5
